market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
H股,00043.XHKG,卜蜂,卜蜂国际,卜蜂国际,C.P. POKPHAND,卜蜂国际有限公司,C.P.Pokphand Co.Ltd,www.cpp.hk,卜蜂国际有限公司是一家主要从事动物饲料生产的香港投资控股公司。该公司通过三大分部运营。中国农牧食品分部在中国从事动物饲料及加工食品生产。越南农牧食品分部在越南从事动物饲料生产、禽畜及水产品的繁殖、养殖及销售以及加工食品的生产及销售。投资及物业控股分部从事物业租赁及控股业务。,香港夏悫道16号远东金融中心21楼,,1988-04-28,农业产品,,
H股,00045.XHKG,大酒店,大酒店,大酒店,HK&S HOTELS,香港上海大酒店有限公司,"Hongkong and Shanghai Hotels, Ltd., The",www.hshgroup.com,"香港上海大酒店有限公司是一家主要从事酒店营运的投资控股公司。该公司通过三个分部经营业务。酒店分部从事酒店经营和商场及办公室物业租赁。商用物业分部从事住宅公寓的开发及租售,办公室物业的出租零售以及该等物业经营的餐厅业务。会所与服务分部从事高尔夫球场的经营、山顶缆车、餐饮产品批发和零售、洗衣服务以及为会所提供管理及顾问服务。",香港中环雪厂街2号圣佐治大厦8楼,1866-03-02,1921-01-01,酒店、赌场及消闲设施,,
H股,00046.XHKG,科联系统,科联系统,科联系统,COMPUTER & TECH,科联系统集团有限公司,Computer And Technologies Holdings Ltd.,http://www.ctil.com,科联系统集团有限公司是一家主要从事软件开发的香港投资控股公司。该公司通过三大分部运营。应用服务分部提供企业应用软件及相关营运外判、业务流程外判、电子贸易服务以及相关保养服务。集成及解决方案服务分部从事电脑网路及系统平台的销售、提供系统及网路集成服务、资讯科技解决方案的发展及实施以及提供相关保养服务。投资分部主要从事物业投资及证券库务投资。,香港数码港道100号数码港2座10楼,1991-12-31,1998-05-18,软件服务,,
H股,00047.XHKG,合兴,合兴集团,合兴集团,HOP HING GROUP,合兴集团控股有限公司,Hop Hing Group Holdings Limited,www.hophing.com,合兴集团控股有限公司是一家主要从事快餐连锁餐厅经营的香港投资控股公司。该公司在中国北部从事吉野家及冰雪皇后连锁餐厅的经营。其主要在北京、天津、河北、辽宁、黑龙江、吉林和内蒙古经营业务。,香港新界元朗唐人新村屏唐东街9号合兴大厦2楼E - F室,,1988-11-16,酒店、赌场及消闲设施,,
H股,00048.XHKG,中国内饰,中国汽车内饰,中国汽车内饰,C AUTO INT DECO,中国汽车内饰集团有限公司,China Automotive Interior Decoration Holdings Limited,http://www.hklistco.com/48,中国汽车内饰集团有限公司是一家主要从事汽车内饰制造及销售的香港投资控股公司。该公司通过两大分部运营。无纺布产品分部从事汽车内饰及其他部分无纺布产品的制造及销售。供应及采购经营分部从事橡胶及成衣配饰的买卖。其产品可用作汽车地毯面料、顶蓬面料、座椅面料及衣帽架面料等。,香港新界沙田安丽街11号企业中心6楼22-23室,2009-12-09,2010-09-29,纺织、服饰及个人护理,,
H股,00050.XHKG,香港小轮,香港小轮(集团),香港小轮(集团),HK FERRY (HOLD,香港小轮(集团)有限公司,Hong Kong Ferry (Holdings) Co. Ltd.,www.hkf.com,香港小轮（集团）有限公司是一家主要从事地产发展、地产投资、渡轮、船厂及相关业务及证券投资的香港投资控股公司。该公司透过四大分部营运。地产发展分部从事物业发展及销售。地产投资分部从事物业出租。渡轮、船厂及相关业务分部从事危险品汽车渡轮营运和提供观光游览船、船舶维修及船舶保养服务。证券投资分部从事债务及股本证券投资。,香港新界北青衣牛角湾青衣市地段102号担杆山路98号,1923-11-05,1988-12-30,地产,,
H股,00051.XHKG,海港企业,海港企业,海港企业,HARBOUR CENTRE,海港企业有限公司,Harbour Centre Development Ltd.,http://www.harbourcentre.com.hk,"海港企业有限公司是一家主要从事酒店运营的投资控股公司。该公司通过三个分部经营业务。酒店分部从事The Murray,香港马哥孛罗及常州马哥孛罗的运营。投资物业分部从事物业租赁。发展物业分部主要在中国大陆从事贸易物业的收购、发展、设计、市场推广及出售。",香港九龙广东道海港城海洋中心16楼,1965-07-16,1971-02-15,地产,,
H股,00052.XHKG,大快活,大快活集团,大快活集团,FAIRWOOD HOLD,大快活集团有限公司,Fairwood Holdings Ltd.,www.fairwoodholdings.com.hk,大快活集团有限公司是一家从事餐厅经营的香港投资控股公司。该公司通过两大地区分部运营。香港餐厅分部在香港从事快餐店经营。中国内地餐厅分部在中国内地从事快餐店经营。该公司还从事物业投资。,香港北角丹拿道18号爱群商业中心2楼,1972-12-31,1991-10-09,酒店、赌场及消闲设施,,
H股,00053.XHKG,国浩,国浩集团,国浩集团,GUOCO GROUP,国浩集团有限公司,Guoco Group Limited,http://www.guoco.com,国浩集团有限公司是一家主要从事投资及金融业务的香港投资控股公司。该公司通过五大分部运营。自营投资分部从事股票及直接投资、资金业务以及交易及策略性投资。物业发展及投资分部在新加坡、中国、马来西亚、越南和香港从事住宅及商业物业开发。酒店及休闲分部在英国、西班牙及比利时从事酒店租赁及管理以及博彩及休闲业务。金融服务分部从事商业及零售银行业务、伊斯兰银行业务、投资银行业务、人寿及一般保险、伊斯兰保险业务、基金管理及单位信托、股票及期货买卖、贵金属交易以及提供企业顾问服务。石油及燃气分部从事石油信托业务。,香港皇后大道中99号中环中心50楼,,1983-05-03,其他金融,,
H股,00055.XHKG,中星,中星集团控股,中星集团控股,NEWAY GROUP,中星集团控股有限公司,Neway Group Holdings Limited,http://www.newaygroup.com.hk,中星集团控股有限公司是一家主要从事印刷产品制造及唱片发行的香港投资控股公司。该公司通过六大分部运营。放贷业务分部从事放贷业务。制造及销售分部从事印刷产品的制造及销售。音乐及娱乐分部从事艺人管理以及唱片和电影的制作和发行。物业发展及投资分部在中国从事物业发展及投资以及在香港从事迷你仓业务、办公室出租和物业投资。证券买卖分部从事证券买卖。贸易分部从事印刷产品贸易。,香港新界粉岭安乐工业村业畅街11号中大印刷集团大厦,,1992-09-10,工用支援,,
H股,00056.XHKG,联合地产,联合地产(香港),联合地产(香港),ALLIED PPT (HK,联合地产(香港)有限公司,Allied Properties (HK) Ltd.,http://www.irasia.com/listco/hk/alliedproperties/index.htm,联合地产（香港）有限公司是一家主要从事物业业务的香港投资控股公司。该公司通过四大分部运营。投资及金融分部从事投资及提供有期贷款融资。私人财务分部提供私人贷款财务产品。物业租赁、酒店业务及管理服务分部从事物业租赁、酒店业务以及提供物业管理服务。物业出售及投资分部从事物业发展及出售以及相关投资。,香港湾仔告士打道138号联合鹿岛大厦22楼,,,其他金融,,
H股,00057.XHKG,震雄,震雄集团,震雄集团,CHEN HSONG HOLD,震雄集团有限公司,Chen Hsong Holdings Limited,http://www.chenhsong.com,震雄集团有限公司是一家主要从事注塑机相关业务的香港投资控股公司。其业务包括制造及销售注塑机及二段式瓶坯注塑配套系统、注塑机管理系统及球墨铸铁等相关产品。该公司通过三大地区分部运营：中国内地及香港分部、台湾分部以及其他海外国家分部。,香港新界大埔大埔工业邨大宏街13至15号,,1991-10-22,工业工程,,
H股,00058.XHKG,新威,新威国际,新威国际,SUNWAY INTL,新威国际控股有限公司,Sunway International Holdings Limited,http://www.hk0058.com,新威国际控股有限公司是一家主要从事生产及销售预应力高强混凝土管桩的投资控股公司。公司及其子公司通过三大分部运营。预应力高强混凝土管桩及其他分部从事制造及销售预应力高强混凝土管桩、预拌商业混凝土、灰砂砖、加气混凝土产品及生态透水混凝土产品。金融服务分部从事提供放债业务、资产管理服务、证券咨询服务及证券经纪服务。预应力混凝土钢棒分部通过珠海和盛特材股份有限公司从事制造及销售预应力混凝土钢棒。,香港湾仔摩理臣山道38号文华商业大厦3楼,1998-08-18,1999-09-03,建筑,,
H股,00059.XHKG,天誉置业,天誉置业,天誉置业,SKYFAME REALTY,天誉置业(控股)有限公司,Skyfame Realty(Holdings) Limited,http://www.skyfame.com.cn,天誉置业（控股）有限公司是一家主要从事物业业务的香港投资控股公司。该公司通过三大分部运营。物业发展分部从事商业及住宅物业的发展及销售。物业投资分部从事物业租赁。物业管理分部提供物业管理服务。该公司还从事风景区管理及酒店经营等业务。,香港湾仔告士打道151号资本中心14楼1401室,,1993-11-16,地产,,
H股,00060.XHKG,香港食品,香港食品投资,香港食品投资,HK FOOD INV,香港食品投资控股有限公司,Hong Kong Food Investment Holdings Ltd.,http://www.hongkongfoodinvestment.com.hk,香港食品投资控股有限公司是一家主要从事食品业务的香港投资控股公司。该公司通过两大分部运营。贸易分部在香港从事冷冻肉类、海鲜及蔬菜贸易。零售分部在中国内地从事小百货零售。该公司还从事火腿及相关产品的制造及包装、食品原料贸易及餐厅经营等业务。,香港西贡康定路2号四洲食品网汇中心,1991-01-29,1992-12-16,食物饮品,,
H股,00061.XHKG,绿领,绿领控股,绿领控股(新),GREEN LEADER,绿领控股集团有限公司,Green Leader Holdings Group Limited,http://www.greenleader.hk,"绿领控股集团有限公司(原名:北亚资源控股有限公司)是一家主要从事采矿业务的投资控股公司。连同其附属公司,该公司通过四大分部运营。采矿业务分部从事煤炭矿藏之地质研究、勘探及开发以及销售焦煤。系统集成服务及软件解决方案分部从事资讯科技产品销售,提供系统集成服务、技术服务、软件开发及解决方案服务。木薯淀粉业务分部提供种植及木薯淀粉加工以作销售。煤炭业务提供煤炭贸易及物流服务。",香港中环德辅道中189号李宝椿大厦20楼2001-2室,,1999-07-06,煤炭,,
H股,00062.XHKG,载通,载通,载通,TRANSPORT INTL,载通国际控股有限公司,Transport International Holdings Ltd.,www.tih.hk,载通国际控股有限公司是一家主要从事提供专营公共运输服务的投资控股公司。该公司通过三个分部经营业务。专营巴士业务分部从事专营公共运输服务。物业持有及发展分部从事持有及发展非住宅物业。其他分部从事提供提供非专营运输服务以及跨境穿梭巴士服务。,香港九龙荔枝角宝轮街9 号1 5 楼,,1961-05-01,运输,,
H股,00063.XHKG,中国烯谷,中国烯谷集团,中国烯谷集团,CHINA GRAPHENE,中国烯谷集团有限公司,China Graphene Group Limited,http://www.00063.cn,中国烯谷集团有限公司(旧名:荣丰国际有限公司)是一家主要从事物业投资业务的香港投资控股公司。该公司通过五大分部运营。物业投资分部从事住宅物业出租。园艺服务分部以“张记花园”品牌提供园艺服务。石墨烯生产及销售分部生产及销售石墨烯及石墨烯相关产品。物业管理及其他相关服务分部提供楼宇管理服务。借贷业务分部向公司实体及个人提供贷款。,香港湾仔港湾道30号新鸿基中心12楼1237至1240室,,1986-02-26,支援服务,,
H股,00064.XHKG,结好,结好控股,结好控股,GET NICE,结好控股有限公司,Get Nice Holdings Ltd.,http://www.getnice.com.hk,结好控股有限公司是一家主要从事金融业务的香港投资控股公司。该公司通过五大分部运营。经纪分部提供股票经纪服务、期货及期权经纪服务以及包销及配售。证券保证金融资分部提供证券保证金融资。放债分部提供按揭及消费者贷款。企业融资分部提供企业顾问服务。投资分部持有香港的投资物业及金融工具。,香港皇后大道中183号新纪元广场中远大厦10楼,2001-01-23,2002-06-06,其他金融,,
H股,00065.XHKG,弘海高新资源,弘海高新资源,弘海高新资源,GRAND OCEAN AR,弘海高新资源有限公司,Grand Ocean Advanced Resources Group Company Limited,www.grandocean65.com,弘海高新资源有限公司是一家主要从事塑料袋及煤炭相关业务的香港投资控股公司。该公司通过三大分部运营。售袋分部从事塑料编织袋、纸袋及垃圾桶的制造及销售。煤炭分部从事煤炭的生产及销售。煤炭提质分部提供褐煤提质服务。,香港铜锣湾告士打道255-257号信和广场3103室,2000-04-07,2001-08-30,煤炭,,
H股,00066.XHKG,港铁,港铁公司,港铁公司,MTR CORPORATION,香港铁路有限公司,MTR Corporation Limited,www.mtr.com.hk,香港铁路有限公司是一家主要从事铁路运营的公司。该公司通过六大分部运营。香港客运分部为香港铁路系统、机场快线以及轻轨及巴士提供客运及相关服务。香港车站商务分部在香港从事车站广告位、零售铺位及车位的租赁、提供电讯及频谱服务及其他商务活动。香港物业租赁及管理分部在香港出租零售铺位、写字楼及车位以及提供物业管理服务。香港物业发展分部在铁路系统附近从事物业发展业务。香港以外铁路、物业租赁及管理分部从事集体运输铁路系统的建造、营运及维修。中国内地物业发展分部从事物业发展。,香港九龙九龙湾德福广场地铁总部大厦,2000-04-26,2000-10-05,运输,,
H股,00067.XHKG,旭光高新材料,旭光高新材料,旭光高新材料,LUMENA NEWMAT,中国旭光高新材料集团有限公司,China Lumena New Materials Corp.,www.lumena.hk,中国旭光高新材料集团有限公司是一家从事新材料业务的香港公司。该公司主要从事聚苯硫醚(PPS)树脂、PPS化合物及PPS纤维的生产、开发及销售。该公司还从事药用芒硝和工业级芒硝的加工及销售。,香港中环太子大厦22楼,2007-04-12,2009-06-16,原材料,,
H股,00068.XHKG,利兴发展,利兴发展,利兴发展,LEE HING,利兴发展有限公司,Lee Hing Development Ltd.,www.lhd.com.hk,利兴发展有限公司是一家主要从事股份投资及买卖的香港投资控股公司。该公司主要业务包括地产投资、物业发展、投资控股、一般投资及证券买卖。其投资公司包括Goldis Berhad及PureCircle Limited等。,香港中环皇后大道中九号15楼1506-07室,1972-10-03,1972-11-09,其他金融,,
